Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard,Scorecard Link
India,Sri Lanka,India,153 runs,Eden Gardens,"Nov 13, 2014",3544,https://www.espncricinfo.com/series/sri-lanka-tour-of-india-2014-15-790869/india-vs-sri-lanka-4th-odi-792295/full-scorecard
India,Sri Lanka,India,6 wickets,Hyderabad,"Nov 9, 2014",3543,https://www.espncricinfo.com/series/sri-lanka-tour-of-india-2014-15-790869/india-vs-sri-lanka-3rd-odi-792293/full-scorecard
Hong Kong,P.N.G.,P.N.G.,3 wickets,Townsville,"Nov 9, 2014",3542,https://www.espncricinfo.com/series/papua-new-guinea-tour-of-australia-2014-15-765549/hong-kong-vs-papua-new-guinea-2nd-odi-791635/full-scorecard
Hong Kong,P.N.G.,P.N.G.,4 wickets,Townsville,"Nov 8, 2014",3541,https://www.espncricinfo.com/series/hong-kong-tour-of-australia-2014-15-791627/hong-kong-vs-papua-new-guinea-1st-odi-791633/full-scorecard
India,Sri Lanka,India,6 wickets,Ahmedabad,"Nov 6, 2014",3540,https://www.espncricinfo.com/series/sri-lanka-tour-of-india-2014-15-790869/india-vs-sri-lanka-2nd-odi-792291/full-scorecard
India,Sri Lanka,India,169 runs,Cuttack,"Nov 2, 2014",3539,https://www.espncricinfo.com/series/sri-lanka-tour-of-india-2014-15-790869/india-vs-sri-lanka-1st-odi-792289/full-scorecard
New Zealand,South Africa,no result,-,Hamilton,"Oct 27, 2014",3538,https://www.espncricinfo.com/series/south-africa-tour-of-new-zealand-october-2014-2014-15-749761/new-zealand-vs-south-africa-3rd-odi-749775/full-scorecard
New Zealand,South Africa,South Africa,72 runs,Mount Maunganui,"Oct 24, 2014",3537,https://www.espncricinfo.com/series/south-africa-tour-of-new-zealand-october-2014-2014-15-749761/new-zealand-vs-south-africa-2nd-odi-749773/full-scorecard
New Zealand,South Africa,South Africa,6 wickets,Mount Maunganui,"Oct 21, 2014",3536,https://www.espncricinfo.com/series/south-africa-tour-of-new-zealand-october-2014-2014-15-749761/new-zealand-vs-south-africa-1st-odi-749771/full-scorecard
India,West Indies,India,59 runs,Dharamsala,"Oct 17, 2014",3535,https://www.espncricinfo.com/series/west-indies-tour-of-india-2014-15-770047/india-vs-west-indies-4th-odi-770127/full-scorecard
Australia,Pakistan,Australia,1 run,Abu Dhabi,"Oct 12, 2014",3534,https://www.espncricinfo.com/series/australia-tour-of-united-arab-emirates-2014-15-727905/australia-vs-pakistan-3rd-odi-727923/full-scorecard
India,West Indies,India,48 runs,Delhi,"Oct 11, 2014",3533,https://www.espncricinfo.com/series/west-indies-tour-of-india-2014-15-770047/india-vs-west-indies-2nd-odi-770123/full-scorecard
Australia,Pakistan,Australia,5 wickets,Dubai (DSC),"Oct 10, 2014",3532,https://www.espncricinfo.com/series/australia-tour-of-united-arab-emirates-2014-15-727905/australia-vs-pakistan-2nd-odi-727921/full-scorecard
India,West Indies,West Indies,124 runs,Kochi,"Oct 8, 2014",3531,https://www.espncricinfo.com/series/west-indies-tour-of-india-2014-15-770047/india-vs-west-indies-1st-odi-770121/full-scorecard
Australia,Pakistan,Australia,93 runs,Sharjah,"Oct 7, 2014",3530,https://www.espncricinfo.com/series/australia-tour-of-united-arab-emirates-2014-15-727905/australia-vs-pakistan-1st-odi-727919/full-scorecard
Ireland,Scotland,Scotland,8 wickets,Dublin (Malahide),"Sep 12, 2014",3529,https://www.espncricinfo.com/series/scotland-tour-of-ireland-2014-727931/ireland-vs-scotland-3rd-odi-727939/full-scorecard
Ireland,Scotland,Ireland,3 wickets,Dublin (Malahide),"Sep 10, 2014",3528,https://www.espncricinfo.com/series/scotland-tour-of-ireland-2014-727931/ireland-vs-scotland-2nd-odi-727937/full-scorecard
Ireland,Scotland,Ireland,7 wickets,Dublin (Malahide),"Sep 8, 2014",3527,https://www.espncricinfo.com/series/scotland-tour-of-ireland-2014-727931/ireland-vs-scotland-1st-odi-727935/full-scorecard
Australia,South Africa,South Africa,6 wickets,Harare,"Sep 6, 2014",3526,https://www.espncricinfo.com/series/zimbabwe-triangular-series-2014-736429/australia-vs-south-africa-final-736455/full-scorecard
England,India,England,41 runs,Leeds,"Sep 5, 2014",3525,https://www.espncricinfo.com/series/india-tour-of-england-2014-667693/england-vs-india-5th-odi-667729/full-scorecard
Zimbabwe,South Africa,South Africa,63 runs,Harare,"Sep 4, 2014",3524,https://www.espncricinfo.com/series/zimbabwe-triangular-series-2014-736429/zimbabwe-vs-south-africa-6th-match-736453/full-scorecard
England,India,India,9 wickets,Birmingham,"Sep 2, 2014",3523,https://www.espncricinfo.com/series/india-tour-of-england-2014-667693/england-vs-india-4th-odi-667727/full-scorecard
Australia,South Africa,Australia,62 runs,Harare,"Sep 2, 2014",3522,https://www.espncricinfo.com/series/zimbabwe-triangular-series-2014-736429/australia-vs-south-africa-5th-match-736451/full-scorecard
Zimbabwe,Australia,Zimbabwe,3 wickets,Harare,"Aug 31, 2014",3521,https://www.espncricinfo.com/series/zimbabwe-triangular-series-2014-736429/zimbabwe-vs-australia-4th-match-736449/full-scorecard
England,India,India,6 wickets,Nottingham,"Aug 30, 2014",3520,https://www.espncricinfo.com/series/india-tour-of-england-2014-667693/england-vs-india-3rd-odi-667725/full-scorecard
Sri Lanka,Pakistan,Sri Lanka,7 wickets,Dambulla,"Aug 30, 2014",3519,https://www.espncricinfo.com/series/pakistan-tour-of-sri-lanka-2014-745147/sri-lanka-vs-pakistan-3rd-odi-745163/full-scorecard
Zimbabwe,South Africa,South Africa,61 runs,Harare,"Aug 29, 2014",3518,https://www.espncricinfo.com/series/zimbabwe-triangular-series-2014-736429/zimbabwe-vs-south-africa-3rd-match-736447/full-scorecard
England,India,India,133 runs,Cardiff,"Aug 27, 2014",3517,https://www.espncricinfo.com/series/india-tour-of-england-2014-667693/england-vs-india-2nd-odi-667723/full-scorecard
Australia,South Africa,South Africa,7 wickets,Harare,"Aug 27, 2014",3516,https://www.espncricinfo.com/series/zimbabwe-triangular-series-2014-736429/australia-vs-south-africa-2nd-match-736445/full-scorecard
Sri Lanka,Pakistan,Sri Lanka,77 runs,Hambantota,"Aug 26, 2014",3515,https://www.espncricinfo.com/series/pakistan-tour-of-sri-lanka-2014-745147/sri-lanka-vs-pakistan-2nd-odi-745161/full-scorecard
West Indies,Bangladesh,West Indies,91 runs,Basseterre,"Aug 25, 2014",3514,https://www.espncricinfo.com/series/bangladesh-tour-of-west-indies-2014-730263/west-indies-vs-bangladesh-3rd-odi-730291/full-scorecard
Zimbabwe,Australia,Australia,198 runs,Harare,"Aug 25, 2014",3513,https://www.espncricinfo.com/series/zimbabwe-triangular-series-2014-736429/zimbabwe-vs-australia-1st-match-736443/full-scorecard
Sri Lanka,Pakistan,Pakistan,4 wickets,Hambantota,"Aug 23, 2014",3512,https://www.espncricinfo.com/series/pakistan-tour-of-sri-lanka-2014-745147/sri-lanka-vs-pakistan-1st-odi-745159/full-scorecard
West Indies,Bangladesh,West Indies,177 runs,St George's,"Aug 22, 2014",3511,https://www.espncricinfo.com/series/bangladesh-tour-of-west-indies-2014-730263/west-indies-vs-bangladesh-2nd-odi-730289/full-scorecard
Zimbabwe,South Africa,South Africa,7 wickets,Bulawayo,"Aug 21, 2014",3510,https://www.espncricinfo.com/series/south-africa-tour-of-zimbabwe-2014-736425/zimbabwe-vs-south-africa-3rd-odi-736441/full-scorecard
West Indies,Bangladesh,West Indies,3 wickets,St George's,"Aug 20, 2014",3509,https://www.espncricinfo.com/series/bangladesh-tour-of-west-indies-2014-730263/west-indies-vs-bangladesh-1st-odi-730287/full-scorecard
Zimbabwe,South Africa,South Africa,61 runs,Bulawayo,"Aug 19, 2014",3508,https://www.espncricinfo.com/series/south-africa-tour-of-zimbabwe-2014-736425/zimbabwe-vs-south-africa-2nd-odi-736439/full-scorecard
Zimbabwe,South Africa,South Africa,93 runs,Bulawayo,"Aug 17, 2014",3507,https://www.espncricinfo.com/series/south-africa-tour-of-zimbabwe-2014-736425/zimbabwe-vs-south-africa-1st-odi-736437/full-scorecard
Zimbabwe,Afghanistan,Afghanistan,100 runs,Bulawayo,"Jul 24, 2014",3506,https://www.espncricinfo.com/series/afghanistan-tour-of-zimbabwe-2014-756017/zimbabwe-vs-afghanistan-4th-odi-756041/full-scorecard
Zimbabwe,Afghanistan,Afghanistan,2 wickets,Bulawayo,"Jul 22, 2014",3505,https://www.espncricinfo.com/series/afghanistan-tour-of-zimbabwe-2014-756017/zimbabwe-vs-afghanistan-3rd-odi-756039/full-scorecard
Zimbabwe,Afghanistan,Zimbabwe,8 wickets,Bulawayo,"Jul 20, 2014",3504,https://www.espncricinfo.com/series/afghanistan-tour-of-zimbabwe-2014-756017/zimbabwe-vs-afghanistan-2nd-odi-756037/full-scorecard
Zimbabwe,Afghanistan,Zimbabwe,6 wickets,Bulawayo,"Jul 18, 2014",3503,https://www.espncricinfo.com/series/afghanistan-tour-of-zimbabwe-2014-756017/zimbabwe-vs-afghanistan-1st-odi-756035/full-scorecard
Sri Lanka,South Africa,South Africa,82 runs,Hambantota,"Jul 12, 2014",3502,https://www.espncricinfo.com/series/south-africa-tour-of-sri-lanka-2014-730067/sri-lanka-vs-south-africa-3rd-odi-730087/full-scorecard
Sri Lanka,South Africa,Sri Lanka,87 runs,Pallekele,"Jul 9, 2014",3501,https://www.espncricinfo.com/series/south-africa-tour-of-sri-lanka-2014-730067/sri-lanka-vs-south-africa-2nd-odi-730085/full-scorecard
Sri Lanka,South Africa,South Africa,75 runs,Colombo (RPS),"Jul 6, 2014",3500,https://www.espncricinfo.com/series/south-africa-tour-of-sri-lanka-2014-730067/sri-lanka-vs-south-africa-1st-odi-730083/full-scorecard
Bangladesh,India,no result,-,Mirpur,"Jun 19, 2014",3499,https://www.espncricinfo.com/series/india-tour-of-bangladesh-2014-743887/bangladesh-vs-india-3rd-odi-744683/full-scorecard
Bangladesh,India,India,47 runs,Mirpur,"Jun 17, 2014",3498,https://www.espncricinfo.com/series/india-tour-of-bangladesh-2014-743887/bangladesh-vs-india-2nd-odi-744681/full-scorecard
Bangladesh,India,India,7 wickets,Mirpur,"Jun 15, 2014",3497,https://www.espncricinfo.com/series/india-tour-of-bangladesh-2014-743887/bangladesh-vs-india-1st-odi-744679/full-scorecard
England,Sri Lanka,Sri Lanka,6 wickets,Birmingham,"Jun 3, 2014",3496,https://www.espncricinfo.com/series/sri-lanka-tour-of-england-and-ireland-2014-667875/england-vs-sri-lanka-5th-odi-667897/full-scorecard
England,Sri Lanka,Sri Lanka,7 runs,Lord's,"May 31, 2014",3495,https://www.espncricinfo.com/series/sri-lanka-tour-of-england-and-ireland-2014-667875/england-vs-sri-lanka-4th-odi-667895/full-scorecard
England,Sri Lanka,England,10 wickets,Manchester,"May 28, 2014",3494,https://www.espncricinfo.com/series/sri-lanka-tour-of-england-and-ireland-2014-667875/england-vs-sri-lanka-3rd-odi-667893/full-scorecard
England,Sri Lanka,Sri Lanka,157 runs,Chester-le-Street,"May 25, 2014",3493,https://www.espncricinfo.com/series/sri-lanka-tour-of-england-and-ireland-2014-667875/england-vs-sri-lanka-2nd-odi-667891/full-scorecard
England,Sri Lanka,England,81 runs,The Oval,"May 22, 2014",3492,https://www.espncricinfo.com/series/sri-lanka-tour-of-england-and-ireland-2014-667875/england-vs-sri-lanka-1st-odi-667889/full-scorecard
Scotland,England,England,39 runs,Aberdeen,"May 9, 2014",3491,https://www.espncricinfo.com/series/england-tour-of-scotland-2014-684673/scotland-vs-england-only-odi-684679/full-scorecard
Ireland,Sri Lanka,Sri Lanka,79 runs,Dublin,"May 6, 2014",3490,https://www.espncricinfo.com/series/sri-lanka-tour-of-england-and-ireland-2014-667875/ireland-vs-sri-lanka-1st-odi-706767/full-scorecard
Hong Kong,U.A.E.,U.A.E.,2 wickets,Kuala Lumpur,"May 4, 2014",3489,https://www.espncricinfo.com/series/asian-cricket-council-premier-league-2014-736495/hong-kong-vs-united-arab-emirates-8th-match-736511/full-scorecard
Afghanistan,U.A.E.,Afghanistan,70 runs,Kuala Lumpur,"May 2, 2014",3488,https://www.espncricinfo.com/series/asian-cricket-council-premier-league-2014-736495/afghanistan-vs-united-arab-emirates-4th-match-736503/full-scorecard
Afghanistan,Hong Kong,Afghanistan,6 wickets,Kuala Lumpur,"May 1, 2014",3487,https://www.espncricinfo.com/series/asian-cricket-council-premier-league-2014-736495/afghanistan-vs-hong-kong-1st-match-736497/full-scorecard
Pakistan,Sri Lanka,Sri Lanka,5 wickets,Mirpur,"Mar 8, 2014",3486,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/pakistan-vs-sri-lanka-final-710311/full-scorecard
Bangladesh,Sri Lanka,Sri Lanka,3 wickets,Mirpur,"Mar 6, 2014",3485,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/bangladesh-vs-sri-lanka-10th-match-710309/full-scorecard
West Indies,England,England,25 runs,North Sound,"Mar 5, 2014",3484,https://www.espncricinfo.com/series/england-tour-of-west-indies-2013-14-636529/west-indies-vs-england-3rd-odi-636535/full-scorecard
Afghanistan,India,India,8 wickets,Mirpur,"Mar 5, 2014",3483,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/afghanistan-vs-india-9th-match-710307/full-scorecard
Bangladesh,Pakistan,Pakistan,3 wickets,Mirpur,"Mar 4, 2014",3482,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/bangladesh-vs-pakistan-8th-match-710305/full-scorecard
Afghanistan,Sri Lanka,Sri Lanka,129 runs,Mirpur,"Mar 3, 2014",3481,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/afghanistan-vs-sri-lanka-7th-match-710303/full-scorecard
West Indies,England,England,3 wickets,North Sound,"Mar 2, 2014",3480,https://www.espncricinfo.com/series/england-tour-of-west-indies-2013-14-636529/west-indies-vs-england-2nd-odi-636534/full-scorecard
India,Pakistan,Pakistan,1 wicket,Mirpur,"Mar 2, 2014",3479,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/india-vs-pakistan-6th-match-710301/full-scorecard
Bangladesh,Afghanistan,Afghanistan,32 runs,Fatullah,"Mar 1, 2014",3478,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/bangladesh-vs-afghanistan-5th-match-710299/full-scorecard
West Indies,England,West Indies,15 runs,North Sound,"Feb 28, 2014",3477,https://www.espncricinfo.com/series/england-tour-of-west-indies-2013-14-636529/west-indies-vs-england-1st-odi-636533/full-scorecard
India,Sri Lanka,Sri Lanka,2 wickets,Fatullah,"Feb 28, 2014",3476,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/india-vs-sri-lanka-4th-match-710297/full-scorecard
Afghanistan,Pakistan,Pakistan,72 runs,Fatullah,"Feb 27, 2014",3475,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/afghanistan-vs-pakistan-3rd-match-710295/full-scorecard
Bangladesh,India,India,6 wickets,Fatullah,"Feb 26, 2014",3474,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/bangladesh-vs-india-2nd-match-710293/full-scorecard
Pakistan,Sri Lanka,Sri Lanka,12 runs,Fatullah,"Feb 25, 2014",3473,https://www.espncricinfo.com/series/asia-cup-2013-14-671665/pakistan-vs-sri-lanka-1st-match-710291/full-scorecard
West Indies,Ireland,West Indies,4 wickets,Kingston,"Feb 23, 2014",3472,https://www.espncricinfo.com/series/ireland-tour-of-west-indies-2013-14-702133/west-indies-vs-ireland-only-odi-702139/full-scorecard
Bangladesh,Sri Lanka,Sri Lanka,6 wickets,Mirpur,"Feb 22, 2014",3471,https://www.espncricinfo.com/series/sri-lanka-in-bangladesh-odi-series-2013-14-690345/bangladesh-vs-sri-lanka-3rd-odi-690359/full-scorecard
Bangladesh,Sri Lanka,Sri Lanka,61 runs,Mirpur,"Feb 20, 2014",3470,https://www.espncricinfo.com/series/sri-lanka-in-bangladesh-odi-series-2013-14-690345/bangladesh-vs-sri-lanka-2nd-odi-690357/full-scorecard
Bangladesh,Sri Lanka,Sri Lanka,13 runs,Mirpur,"Feb 17, 2014",3469,https://www.espncricinfo.com/series/sri-lanka-in-bangladesh-odi-series-2013-14-690345/bangladesh-vs-sri-lanka-1st-odi-690355/full-scorecard
Scotland,U.A.E.,Scotland,41 runs,Lincoln,"Feb 1, 2014",3468,https://www.espncricinfo.com/series/icc-cricket-world-cup-qualifier-2013-14-681019/scotland-vs-united-arab-emirates-final-696763/full-scorecard
New Zealand,India,New Zealand,87 runs,Wellington,"Jan 31, 2014",3467,https://www.espncricinfo.com/series/india-tour-of-new-zealand-2013-14-667633/new-zealand-vs-india-5th-odi-667649/full-scorecard
Kenya,Scotland,Scotland,3 wickets,Christchurch,"Jan 30, 2014",3466,https://www.espncricinfo.com/series/icc-cricket-world-cup-qualifier-2013-14-681019/kenya-vs-scotland-32nd-match-super-sixes-696759/full-scorecard
New Zealand,India,New Zealand,7 wickets,Hamilton,"Jan 28, 2014",3465,https://www.espncricinfo.com/series/india-tour-of-new-zealand-2013-14-667633/new-zealand-vs-india-4th-odi-667647/full-scorecard
Canada,Netherlands,Netherlands,8 wickets,Mount Maunganui,"Jan 28, 2014",3464,https://www.espncricinfo.com/series/icc-cricket-world-cup-qualifier-2013-14-681019/canada-vs-netherlands-26th-match-7th-place-play-off-696747/full-scorecard
Australia,England,Australia,5 runs,Adelaide,"Jan 26, 2014",3463,https://www.espncricinfo.com/series/england-tour-of-australia-2013-14-592391/australia-vs-england-5th-odi-636163/full-scorecard
New Zealand,India,tied,-,Auckland,"Jan 25, 2014",3462,https://www.espncricinfo.com/series/india-tour-of-new-zealand-2013-14-667633/new-zealand-vs-india-3rd-odi-667645/full-scorecard
Australia,England,England,57 runs,Perth,"Jan 24, 2014",3461,https://www.espncricinfo.com/series/england-tour-of-australia-2013-14-592391/australia-vs-england-4th-odi-636162/full-scorecard
Canada,Scotland,Scotland,170 runs,Christchurch,"Jan 23, 2014",3459,https://www.espncricinfo.com/series/icc-cricket-world-cup-qualifier-2013-14-681019/canada-vs-scotland-18th-match-group-a-696731/full-scorecard
Kenya,Netherlands,Kenya,4 wickets,Lincoln,"Jan 23, 2014",3460,https://www.espncricinfo.com/series/icc-cricket-world-cup-qualifier-2013-14-681019/kenya-vs-netherlands-19th-match-group-b-696733/full-scorecard
New Zealand,India,New Zealand,15 runs,Hamilton,"Jan 22, 2014",3458,https://www.espncricinfo.com/series/india-tour-of-new-zealand-2013-14-667633/new-zealand-vs-india-2nd-odi-667643/full-scorecard
Australia,England,Australia,7 wickets,Sydney,"Jan 19, 2014",3457,https://www.espncricinfo.com/series/england-tour-of-australia-2013-14-592391/australia-vs-england-3rd-odi-636161/full-scorecard
New Zealand,India,New Zealand,24 runs,Napier,"Jan 19, 2014",3456,https://www.espncricinfo.com/series/india-tour-of-new-zealand-2013-14-667633/new-zealand-vs-india-1st-odi-667641/full-scorecard
Australia,England,Australia,1 wicket,Brisbane,"Jan 17, 2014",3455,https://www.espncricinfo.com/series/england-tour-of-australia-2013-14-592391/australia-vs-england-2nd-odi-636160/full-scorecard
Australia,England,Australia,6 wickets,Melbourne,"Jan 12, 2014",3454,https://www.espncricinfo.com/series/england-tour-of-australia-2013-14-592391/australia-vs-england-1st-odi-636159/full-scorecard
New Zealand,West Indies,West Indies,203 runs,Hamilton,"Jan 8, 2014",3453,https://www.espncricinfo.com/series/west-indies-tour-of-new-zealand-2013-14-661629/new-zealand-vs-west-indies-5th-odi-661693/full-scorecard
New Zealand,West Indies,New Zealand,58 runs,Nelson,"Jan 4, 2014",3452,https://www.espncricinfo.com/series/west-indies-tour-of-new-zealand-2013-14-661629/new-zealand-vs-west-indies-4th-odi-661691/full-scorecard
New Zealand,West Indies,New Zealand,159 runs,Queenstown,"Jan 1, 2014",3451,https://www.espncricinfo.com/series/west-indies-tour-of-new-zealand-2013-14-661629/new-zealand-vs-west-indies-3rd-odi-661689/full-scorecard
New Zealand,Sri Lanka,Sri Lanka,8 wickets,Nelson,"Dec 31, 2015",3717,https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-2015-16-914179/new-zealand-vs-sri-lanka-3rd-odi-914211/full-scorecard
Afghanistan,Zimbabwe,Afghanistan,4 wickets,Sharjah,"Dec 29, 2015",3716,https://www.espncricinfo.com/series/zimbabwe-tour-of-united-arab-emirates-2015-16-953329/afghanistan-vs-zimbabwe-2nd-odi-953337/full-scorecard
New Zealand,Sri Lanka,New Zealand,10 wickets,Christchurch,"Dec 28, 2015",3715,https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-2015-16-914179/new-zealand-vs-sri-lanka-2nd-odi-914209/full-scorecard
New Zealand,Sri Lanka,New Zealand,7 wickets,Christchurch,"Dec 26, 2015",3714,https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-2015-16-914179/new-zealand-vs-sri-lanka-1st-odi-914207/full-scorecard
Afghanistan,Zimbabwe,Afghanistan,49 runs,Sharjah,"Dec 25, 2015",3713,https://www.espncricinfo.com/series/zimbabwe-tour-of-united-arab-emirates-2015-16-953329/afghanistan-vs-zimbabwe-1st-odi-953335/full-scorecard
England,Pakistan,England,84 runs,Dubai (DSC),"Nov 20, 2015",3712,https://www.espncricinfo.com/series/england-tour-of-united-arab-emirates-2015-16-902607/england-vs-pakistan-4th-odi-902647/full-scorecard
U.A.E.,Hong Kong,Hong Kong,136 runs,ICCA Dubai,"Nov 18, 2015",3711,https://www.espncricinfo.com/series/icc-wcl-championship-2015-2017-18-870869/united-arab-emirates-vs-hong-kong-15th-match-911051/full-scorecard
England,Pakistan,England,6 wickets,Sharjah,"Nov 17, 2015",3710,https://www.espncricinfo.com/series/england-tour-of-united-arab-emirates-2015-16-902607/england-vs-pakistan-3rd-odi-902645/full-scorecard
U.A.E.,Hong Kong,Hong Kong,89 runs,ICCA Dubai,"Nov 16, 2015",3709,https://www.espncricinfo.com/series/icc-wcl-championship-2015-2017-18-870869/united-arab-emirates-vs-hong-kong-13th-match-911049/full-scorecard
England,Pakistan,England,95 runs,Abu Dhabi,"Nov 13, 2015",3708,https://www.espncricinfo.com/series/england-tour-of-united-arab-emirates-2015-16-902607/england-vs-pakistan-2nd-odi-902643/full-scorecard
England,Pakistan,Pakistan,6 wickets,Abu Dhabi,"Nov 11, 2015",3707,https://www.espncricinfo.com/series/england-tour-of-united-arab-emirates-2015-16-902607/england-vs-pakistan-1st-odi-902641/full-scorecard
Bangladesh,Zimbabwe,Bangladesh,61 runs,Mirpur,"Nov 11, 2015",3706,https://www.espncricinfo.com/series/zimbabwe-tour-of-bangladesh-2015-16-931380/bangladesh-vs-zimbabwe-3rd-odi-931394/full-scorecard
Bangladesh,Zimbabwe,Bangladesh,58 runs,Mirpur,"Nov 9, 2015",3705,https://www.espncricinfo.com/series/zimbabwe-tour-of-bangladesh-2015-16-931380/bangladesh-vs-zimbabwe-2nd-odi-931392/full-scorecard
Sri Lanka,West Indies,Sri Lanka,19 runs,Pallekele,"Nov 7, 2015",3704,https://www.espncricinfo.com/series/west-indies-tour-of-sri-lanka-2015-16-915221/sri-lanka-vs-west-indies-3rd-odi-915781/full-scorecard
Bangladesh,Zimbabwe,Bangladesh,145 runs,Mirpur,"Nov 7, 2015",3703,https://www.espncricinfo.com/series/zimbabwe-tour-of-bangladesh-2015-16-931380/bangladesh-vs-zimbabwe-1st-odi-931390/full-scorecard
Sri Lanka,West Indies,Sri Lanka,8 wickets,Colombo (RPS),"Nov 4, 2015",3702,https://www.espncricinfo.com/series/west-indies-tour-of-sri-lanka-2015-16-915221/sri-lanka-vs-west-indies-2nd-odi-915779/full-scorecard
Sri Lanka,West Indies,Sri Lanka,1 wicket,Colombo (RPS),"Nov 1, 2015",3701,https://www.espncricinfo.com/series/west-indies-tour-of-sri-lanka-2015-16-915221/sri-lanka-vs-west-indies-1st-odi-915777/full-scorecard
